구분,설치목적,설치장소유형,설치위치,도로명,지번,개수,위도,경도,행정동
가로등,,,,,,,35.82908244,128.5251116,월성1동
가로등,,,,,,,35.82890425,128.5249017,월성1동
가로등,,,,,,,35.82874278,128.5247189,월성1동
가로등,,,,,,,35.82857021,128.5245293,월성1동
가로등,,,,,,,35.82831971,128.5242586,월성1동
가로등,,,,,,,35.82809693,128.5239876,월성1동
가로등,,,,,,,35.8279077,128.5237914,월성1동
가로등,,,,,,,35.82791278,128.5236757,월성1동
가로등,,,,,,,35.8280616,128.5234638,월성1동
가로등,,,,,,,35.82823245,128.5232177,월성1동
가로등,,,,,,,35.82840879,128.522958,월성1동
가로등,,,,,,,35.82853545,128.5227531,월성1동
가로등,,,,,,,35.82866231,128.5225958,월성1동
가로등,,,,,,,35.82879458,128.5224044,월성1동
가로등,,,,,,,35.82891579,128.5222199,월성1동
가로등,,,,,,,35.82905343,128.5219877,월성1동
가로등,,,,,,,35.84076956,128.5201137,장기동
가로등,,,,,,,35.84125253,128.5203445,장기동
가로등,,,,,,,35.84092841,128.5201829,장기동
가로등,,,,,,,35.84061706,128.5200445,장기동
가로등,,,,,,,35.84030565,128.5198906,장기동
가로등,,,,,,,35.83997527,128.5197524,장기동
가로등,,,,,,,35.83969569,128.5196295,장기동
가로등,,,,,,,35.83935885,128.5194601,장기동
가로등,,,,,,,35.82556955,128.5327008,월성1동
가로등,,,,,,,35.82396914,128.5338658,월성1동
가로등,,,,,,,35.82422229,128.5336224,월성1동
가로등,,,,,,,35.82450168,128.5334616,월성1동
가로등,,,,,,,35.82472424,128.533352,월성1동
가로등,,,,,,,35.8249881,128.5331977,월성1동
가로등,,,,,,,35.82517413,128.533031,월성1동
가로등,,,,,,,35.82538076,128.5328261,월성1동
가로등,,,,,,,35.82567013,128.5325633,월성1동
가로등,,,,,,,35.82584569,128.5323713,월성1동
가로등,,,,,,,35.82606274,128.532179,월성1동
가로등,,,,,,,35.82632104,128.5319291,월성1동
가로등,,,,,,,35.82655354,128.5317113,월성1동
가로등,,,,,,,35.82680674,128.5314805,월성1동
가로등,,,,,,,35.85596241,128.5704429,두류1.2동
가로등,,,,,,,35.85442686,128.5703831,두류1.2동
가로등,,,,,,,35.85458509,128.5703616,두류1.2동
가로등,,,,,,,35.85481472,128.5703351,두류1.2동
가로등,,,,,,,35.85502079,128.5703086,두류1.2동
가로등,,,,,,,35.85529167,128.5702855,두류1.2동
가로등,,,,,,,35.85547125,128.5702628,두류1.2동
가로등,,,,,,,35.8557274,128.5702397,두류1.2동
가로등,,,,,,,35.85600419,128.5702237,두류1.2동
가로등,,,,,,,35.85593474,128.5705678,두류1.2동
가로등,,,,,,,35.85585033,128.5708505,두류1.2동
가로등,,,,,,,35.85576312,128.5711693,두류1.2동
가로등,,,,,,,35.85569626,128.5714157,두류1.2동
가로등,,,,,,,35.85563224,128.5716331,두류1.2동
가로등,,,,,,,35.85402366,128.5723219,두류1.2동
가로등,,,,,,,35.85496945,128.5724289,두류1.2동
가로등,,,,,,,35.8546807,128.5723943,두류1.2동
가로등,,,,,,,35.85445678,128.5723702,두류1.2동
가로등,,,,,,,35.85427112,128.5723386,두류1.2동
가로등,,,,,,,35.85396472,128.5723113,두류1.2동
가로등,,,,,,,35.85377611,128.5722798,두류1.2동
가로등,,,,,,,35.85376919,128.5719904,두류1.2동
가로등,,,,,,,35.85363587,128.5717704,두류1.2동
가로등,,,,,,,35.8534759,128.5715108,두류1.2동
가로등,,,,,,,35.80831278,128.5095554,화원읍
가로등,,,,,,,35.8097811,128.5129582,화원읍
가로등,,,,,,,35.80940002,128.5120779,화원읍
가로등,,,,,,,35.80931084,128.5118792,화원읍
가로등,,,,,,,35.80918307,128.5116094,화원읍
가로등,,,,,,,35.8090918,128.5113971,화원읍
가로등,,,,,,,35.80901794,128.5112248,화원읍
가로등,,,,,,,35.80888938,128.5109169,화원읍
가로등,,,,,,,35.80879759,128.5106968,화원읍
가로등,,,,,,,35.80864717,128.5103499,화원읍
가로등,,,,,,,35.80853991,128.5100978,화원읍
가로등,,,,,,,35.80842824,128.5098269,화원읍
가로등,,,,,,,35.80830825,128.509542,화원읍
가로등,,,,,,,35.80817347,128.509218,화원읍
가로등,,,,,,,35.80808099,128.5090147,진천동
가로등,,,,,,,35.80797798,128.5087588,진천동
가로등,,,,,,,35.80781384,128.5083769,진천동
가로등,,,,,,,35.80765501,128.5080019,진천동
가로등,,,,,,,35.80752381,128.5076928,진천동
가로등,,,,,,,35.80739731,128.5073995,진천동
가로등,,,,,,,35.80727378,128.507128,진천동
가로등,,,,,,,35.80711808,128.5068307,진천동
가로등,,,,,,,35.80692844,128.5065493,화원읍
가로등,,,,,,,35.8067032,128.5062767,화원읍
가로등,,,,,,,35.80639822,128.505925,화원읍
가로등,,,,,,,35.80523266,128.5036401,화원읍
가로등,,,,,,,35.80253525,128.4956812,화원읍
가로등,,,,,,,35.80277899,128.4961103,화원읍
가로등,,,,,,,35.80290191,128.496518,화원읍
가로등,,,,,,,35.80307052,128.4972016,화원읍
가로등,,,,,,,35.80313742,128.4974632,화원읍
가로등,,,,,,,35.80322992,128.4978299,화원읍
가로등,,,,,,,35.80333607,128.498243,화원읍
가로등,,,,,,,35.80343251,128.4986402,화원읍
가로등,,,,,,,35.80349395,128.4988776,화원읍
가로등,,,,,,,35.80370859,128.499417,화원읍
가로등,,,,,,,35.80388908,128.4997937,화원읍
가로등,,,,,,,35.80420601,128.5004437,화원읍
가로등,,,,,,,35.80440714,128.5008601,화원읍
가로등,,,,,,,35.80457028,128.5011955,화원읍
가로등,,,,,,,35.80467241,128.5015284,화원읍
가로등,,,,,,,35.80477846,128.5019221,화원읍
가로등,,,,,,,35.80488034,128.5023477,화원읍
가로등,,,,,,,35.80498037,128.502759,화원읍
가로등,,,,,,,35.80508324,128.5032004,화원읍
가로등,,,,,,,35.80522952,128.5036245,화원읍
가로등,,,,,,,35.80534281,128.5039823,화원읍
가로등,,,,,,,35.80547796,128.5044105,화원읍
가로등,,,,,,,35.80574725,128.5052467,화원읍
가로등,,,,,,,35.80589002,128.5056148,화원읍
가로등,,,,,,,35.80610641,128.5059731,화원읍
가로등,,,,,,,35.80634994,128.5062662,화원읍
가로등,,,,,,,35.80655552,128.5065199,화원읍
가로등,,,,,,,35.80682958,128.5068357,화원읍
가로등,,,,,,,35.80702999,128.5071806,진천동
가로등,,,,,,,35.80720417,128.5075744,진천동
가로등,,,,,,,35.80736944,128.5079569,진천동
가로등,,,,,,,35.8047836,128.5010706,화원읍
가로등,,,,,,,35.8061658,128.5055981,화원읍
가로등,,,,,,,35.80596149,128.5051205,화원읍
가로등,,,,,,,35.80582274,128.5046928,화원읍
가로등,,,,,,,35.8056669,128.5042082,화원읍
가로등,,,,,,,35.80550722,128.5037065,화원읍
가로등,,,,,,,35.80535717,128.5032337,화원읍
가로등,,,,,,,35.80522865,128.5027691,화원읍
가로등,,,,,,,35.80511697,128.5022903,화원읍
가로등,,,,,,,35.80500135,128.5018214,화원읍
가로등,,,,,,,35.80488156,128.501357,화원읍
가로등,,,,,,,35.80466497,128.5008315,화원읍
가로등,,,,,,,35.80444833,128.5003798,화원읍
가로등,,,,,,,35.80422399,128.4999195,화원읍
가로등,,,,,,,35.80401421,128.4994912,화원읍
가로등,,,,,,,35.80381334,128.499058,화원읍
가로등,,,,,,,35.8036323,128.4984558,화원읍
가로등,,,,,,,35.80356957,128.4982074,화원읍
가로등,,,,,,,35.79921429,128.5052607,화원읍
가로등,,,,,,,35.79916474,128.5071969,화원읍
가로등,,,,,,,35.79925792,128.5068838,화원읍
가로등,,,,,,,35.79927276,128.5064955,화원읍
가로등,,,,,,,35.7992509,128.506173,화원읍
가로등,,,,,,,35.79923692,128.5057698,화원읍
가로등,,,,,,,35.79922296,128.5053716,화원읍
가로등,,,,,,,35.79920529,128.5050692,화원읍
가로등,,,,,,,35.79921228,128.5047717,화원읍
가로등,,,,,,,35.79923167,128.5044943,화원읍
가로등,,,,,,,35.79925515,128.5042118,화원읍
가로등,,,,,,,35.79927439,128.5038991,화원읍
가로등,,,,,,,35.80073721,128.4922401,화원읍
가로등,,,,,,,35.80171059,128.4941674,화원읍
가로등,,,,,,,35.80156962,128.4939106,화원읍
가로등,,,,,,,35.80141782,128.493569,화원읍
가로등,,,,,,,35.801271,128.4932637,화원읍
가로등,,,,,,,35.80110739,128.492915,화원읍
가로등,,,,,,,35.80098128,128.4926514,화원읍
가로등,,,,,,,35.80071929,128.4922103,화원읍
가로등,,,,,,,35.80059562,128.492017,화원읍
가로등,,,,,,,35.80039686,128.4917114,화원읍
가로등,,,,,,,35.80018917,128.4913887,화원읍
가로등,,,,,,,35.80000548,128.4910998,화원읍
가로등,,,,,,,35.79979746,128.4907863,화원읍
가로등,,,,,,,35.79967702,128.4905969,화원읍
가로등,,,,,,,35.79951012,128.490334,화원읍
가로등,,,,,,,35.79934738,128.4905594,화원읍
가로등,,,,,,,35.79947625,128.4907605,화원읍
가로등,,,,,,,35.79959982,128.4909539,화원읍
가로등,,,,,,,35.79979986,128.4912812,화원읍
가로등,,,,,,,35.7999689,128.4915444,화원읍
가로등,,,,,,,35.80023188,128.491945,화원읍
가로등,,,,,,,35.80040149,128.4922063,화원읍
가로등,,,,,,,35.80057534,128.4924859,화원읍
가로등,,,,,,,35.80077855,128.4928427,화원읍
가로등,,,,,,,35.80088804,128.4930585,화원읍
가로등,,,,,,,35.8009894,128.4932729,화원읍
가로등,,,,,,,35.80114429,128.4936184,화원읍
가로등,,,,,,,35.80137121,128.4940882,화원읍
가로등,,,,,,,35.80153319,128.4943618,화원읍
가로등,,,,,,,35.80190202,128.494868,화원읍
가로등,,,,,,,35.80209084,128.4951077,화원읍
가로등,,,,,,,35.80227775,128.4953457,화원읍
가로등,,,,,,,35.79643709,128.4855271,화원읍
가로등,,,,,,,35.7983015,128.4883953,화원읍
가로등,,,,,,,35.79818593,128.4882244,화원읍
가로등,,,,,,,35.79809102,128.4880885,화원읍
가로등,,,,,,,35.79790589,128.4878287,화원읍
가로등,,,,,,,35.79776002,128.4876065,화원읍
가로등,,,,,,,35.79756564,128.4873023,화원읍
가로등,,,,,,,35.79734935,128.4869616,화원읍
가로등,,,,,,,35.7971759,128.4866891,화원읍
가로등,,,,,,,35.79698082,128.4863841,화원읍
가로등,,,,,,,35.79687384,128.486214,화원읍
가로등,,,,,,,35.79658113,128.4857554,화원읍
가로등,,,,,,,35.79645622,128.4855557,화원읍
가로등,,,,,,,35.80229247,128.4949409,화원읍
가로등,,,,,,,35.80228537,128.4949327,화원읍
가로등,,,,,,,35.8020978,128.4946928,화원읍
가로등,,,,,,,35.8019092,128.4944536,화원읍
가로등,,,,,,,35.65720748,128.4135045,구지면
가로등,,,,,,,35.65504898,128.4098909,구지면
가로등,,,,,,,35.65541527,128.4106707,구지면
가로등,,,,,,,35.65576011,128.4114299,구지면
가로등,,,,,,,35.65631871,128.4121481,구지면
가로등,,,,,,,35.6568147,128.4127127,구지면
가로등,,,,,,,35.6572136,128.4135241,구지면
가로등,,,,,,,35.65754214,128.4142945,구지면
가로등,,,,,,,35.65830314,128.4149445,구지면
가로등,,,,,,,35.6589942,128.4152129,구지면
가로등,,,,,,,35.65953796,128.4154321,구지면
가로등,,,,,,,35.66021572,128.415684,구지면
가로등,,,,,,,35.66090876,128.4159592,구지면
가로등,,,,,,,35.80829763,128.4980227,화원읍
가로등,,,,,,,35.8080119,128.4982727,화원읍
가로등,,,,,,,35.80768446,128.4985582,화원읍
가로등,,,,,,,35.80741994,128.4987903,화원읍
가로등,,,,,,,35.80712656,128.4990628,화원읍
가로등,,,,,,,35.80685753,128.4993061,화원읍
가로등,,,,,,,35.80656359,128.4995666,화원읍
가로등,,,,,,,35.80627102,128.4998225,화원읍
가로등,,,,,,,35.80607639,128.4999929,화원읍
가로등,,,,,,,35.80593274,128.5001201,화원읍
가로등,,,,,,,35.80576256,128.5002693,화원읍
가로등,,,,,,,35.8055737,128.5004348,화원읍
가로등,,,,,,,35.80529872,128.5006903,화원읍
가로등,,,,,,,35.80508015,128.5008885,화원읍
가로등,,,,,,,35.80486298,128.5010841,화원읍
가로등,,,,,,,35.79616067,128.4849794,화원읍
가로등,,,,,,,35.79616974,128.4849971,화원읍
가로등,,,,,,,35.79606659,128.4847865,화원읍
가로등,,,,,,,35.79590102,128.4844276,화원읍
가로등,,,,,,,35.79579462,128.484156,화원읍
가로등,,,,,,,35.79566382,128.4838359,화원읍
가로등,,,,,,,35.79552379,128.4835271,화원읍
가로등,,,,,,,35.79540069,128.4832544,화원읍
가로등,,,,,,,35.79521259,128.4828121,화원읍
가로등,,,,,,,35.79504459,128.4824631,화원읍
가로등,,,,,,,35.79490327,128.4821499,화원읍
가로등,,,,,,,35.79471639,128.4817511,화원읍
가로등,,,,,,,35.79461055,128.4815394,화원읍
가로등,,,,,,,35.79445588,128.481236,화원읍
가로등,,,,,,,35.79431173,128.4809074,화원읍
가로등,,,,,,,35.79415815,128.4805598,화원읍
가로등,,,,,,,35.79400146,128.4802052,화원읍
가로등,,,,,,,35.7281322,128.4503087,논공읍공단출장소
가로등,,,,,,,35.72647158,128.4468114,논공읍공단출장소
가로등,,,,,,,35.72666507,128.4472068,논공읍공단출장소
가로등,,,,,,,35.72684468,128.4475909,논공읍공단출장소
가로등,,,,,,,35.72700875,128.4479468,논공읍공단출장소
가로등,,,,,,,35.72720822,128.448365,논공읍공단출장소
가로등,,,,,,,35.72739056,128.4487484,논공읍공단출장소
가로등,,,,,,,35.72757177,128.4491311,논공읍공단출장소
가로등,,,,,,,35.72775169,128.4495098,논공읍공단출장소
가로등,,,,,,,35.72793036,128.4498844,논공읍공단출장소
가로등,,,,,,,35.72814514,128.4503263,논공읍공단출장소
가로등,,,,,,,35.7282939,128.4506474,논공읍공단출장소
가로등,,,,,,,35.72847232,128.4510305,논공읍공단출장소
가로등,,,,,,,35.72865684,128.4514155,논공읍공단출장소
가로등,,,,,,,35.72883605,128.4517894,논공읍공단출장소
가로등,,,,,,,35.7289486,128.4520907,논공읍공단출장소
가로등,,,,,,,35.72919764,128.4525626,논공읍공단출장소
가로등,,,,,,,35.72938887,128.4529607,논공읍공단출장소
가로등,,,,,,,35.72957625,128.4533471,논공읍공단출장소
가로등,,,,,,,35.73277771,128.4674009,논공읍공단출장소
가로등,,,,,,,35.73365688,128.4619824,논공읍공단출장소
가로등,,,,,,,35.73386821,128.4624373,논공읍공단출장소
가로등,,,,,,,35.73385463,128.4628341,논공읍공단출장소
가로등,,,,,,,35.73376283,128.4632789,논공읍공단출장소
가로등,,,,,,,35.73368473,128.4636594,논공읍공단출장소
가로등,,,,,,,35.73359525,128.4640978,논공읍공단출장소
가로등,,,,,,,35.73349233,128.4645908,논공읍공단출장소
가로등,,,,,,,35.73341412,128.4649974,논공읍공단출장소
가로등,,,,,,,35.73333654,128.465379,논공읍공단출장소
가로등,,,,,,,35.73323899,128.4658487,논공읍공단출장소
가로등,,,,,,,35.73314775,128.4662921,논공읍공단출장소
가로등,,,,,,,35.73306174,128.4667052,논공읍공단출장소
가로등,,,,,,,35.73297154,128.4671421,논공읍공단출장소
가로등,,,,,,,35.73276164,128.467401,논공읍공단출장소
가로등,,,,,,,35.7324194,128.4672903,논공읍공단출장소
가로등,,,,,,,35.73209281,128.4671061,논공읍공단출장소
가로등,,,,,,,35.7318066,128.4668872,논공읍공단출장소
가로등,,,,,,,35.73152415,128.4666029,논공읍공단출장소
가로등,,,,,,,35.73124703,128.4662456,논공읍공단출장소
가로등,,,,,,,35.73106632,128.4659192,논공읍공단출장소
가로등,,,,,,,35.73090255,128.4655242,논공읍공단출장소
가로등,,,,,,,35.73077976,128.4651252,논공읍공단출장소
가로등,,,,,,,35.73066095,128.4647163,논공읍공단출장소
가로등,,,,,,,35.73053979,128.464301,논공읍공단출장소
가로등,,,,,,,35.7325465,128.469912,논공읍공단출장소
가로등,,,,,,,35.73208014,128.4721981,논공읍공단출장소
가로등,,,,,,,35.73217288,128.471756,논공읍공단출장소
가로등,,,,,,,35.73228446,128.4712182,논공읍공단출장소
가로등,,,,,,,35.73235749,128.4708621,논공읍공단출장소
가로등,,,,,,,35.73245022,128.47042,논공읍공단출장소
가로등,,,,,,,35.73254803,128.4699059,논공읍공단출장소
가로등,,,,,,,35.73262757,128.4695516,논공읍공단출장소
가로등,,,,,,,35.73272758,128.4690625,논공읍공단출장소
가로등,,,,,,,35.73280174,128.4686967,논공읍공단출장소
가로등,,,,,,,35.73289294,128.4682615,논공읍공단출장소
가로등,,,,,,,35.73297662,128.46784,논공읍공단출장소
가로등,,,,,,,35.7268674,128.4463085,논공읍공단출장소
가로등,,,,,,,35.72872998,128.4449826,논공읍공단출장소
가로등,,,,,,,35.72843942,128.44518,논공읍공단출장소
가로등,,,,,,,35.72812164,128.4454049,논공읍공단출장소
가로등,,,,,,,35.72780893,128.4456274,논공읍공단출장소
가로등,,,,,,,35.72750745,128.445856,논공읍공단출장소
가로등,,,,,,,35.7272093,128.446056,논공읍공단출장소
가로등,,,,,,,35.72688515,128.4462888,논공읍공단출장소
가로등,,,,,,,35.72831801,128.442154,논공읍공단출장소
가로등,,,,,,,35.72658415,128.4348349,논공읍공단출장소
가로등,,,,,,,35.7266446,128.4352273,논공읍공단출장소
가로등,,,,,,,35.72675923,128.4356813,논공읍공단출장소
가로등,,,,,,,35.72684194,128.4360273,논공읍공단출장소
가로등,,,,,,,35.7269629,128.4365345,논공읍공단출장소
가로등,,,,,,,35.72707386,128.437002,논공읍공단출장소
가로등,,,,,,,35.72716215,128.4373731,논공읍공단출장소
가로등,,,,,,,35.7272619,128.4377786,논공읍공단출장소
가로등,,,,,,,35.72737219,128.4382323,논공읍공단출장소
가로등,,,,,,,35.72747443,128.4386601,논공읍공단출장소
가로등,,,,,,,35.72758557,128.4391136,논공읍공단출장소
가로등,,,,,,,35.72767627,128.4395029,논공읍공단출장소
가로등,,,,,,,35.72778222,128.4399281,논공읍공단출장소
가로등,,,,,,,35.72788368,128.440351,논공읍공단출장소
가로등,,,,,,,35.72798757,128.4407766,논공읍공단출장소
가로등,,,,,,,35.72808901,128.4412091,논공읍공단출장소
가로등,,,,,,,35.72820228,128.4416747,논공읍공단출장소
가로등,,,,,,,35.72831519,128.4421355,논공읍공단출장소
가로등,,,,,,,35.72840221,128.4425053,논공읍공단출장소
가로등,,,,,,,35.72848513,128.442843,논공읍공단출장소
가로등,,,,,,,35.72859956,128.4433198,논공읍공단출장소
가로등,,,,,,,35.72870339,128.4437595,논공읍공단출장소
가로등,,,,,,,35.72880257,128.4441733,논공읍공단출장소
가로등,,,,,,,35.72890262,128.4445675,논공읍공단출장소
가로등,,,,,,,35.72898821,128.4449032,논공읍공단출장소
가로등,,,,,,,35.72912595,128.4453972,논공읍공단출장소
가로등,,,,,,,35.72925063,128.4458148,논공읍공단출장소
가로등,,,,,,,35.72937358,128.4462374,논공읍공단출장소
가로등,,,,,,,35.72949879,128.4466589,논공읍공단출장소
가로등,,,,,,,35.72961764,128.4470634,논공읍공단출장소
가로등,,,,,,,35.72973503,128.4474706,논공읍공단출장소
가로등,,,,,,,35.72984389,128.4478392,논공읍공단출장소
가로등,,,,,,,35.72997237,128.4482754,논공읍공단출장소
가로등,,,,,,,35.69644314,128.4391292,현풍읍
가로등,,,,,,,35.7017559,128.4392734,현풍읍
가로등,,,,,,,35.70145521,128.4393248,현풍읍
가로등,,,,,,,35.70109904,128.439182,현풍읍
가로등,,,,,,,35.70079357,128.4389835,현풍읍
가로등,,,,,,,35.70046169,128.4387705,현풍읍
가로등,,,,,,,35.70013582,128.4385724,현풍읍
가로등,,,,,,,35.69976916,128.4384839,현풍읍
가로등,,,,,,,35.6993895,128.4385414,현풍읍
가로등,,,,,,,35.69900611,128.4386957,현풍읍
가로등,,,,,,,35.69862404,128.4388514,현풍읍
가로등,,,,,,,35.69823488,128.439012,현풍읍
가로등,,,,,,,35.69784529,128.4391244,현풍읍
가로등,,,,,,,35.69743012,128.4391446,현풍읍
가로등,,,,,,,35.69707664,128.439141,현풍읍
가로등,,,,,,,35.69674553,128.4391402,현풍읍
가로등,,,,,,,35.6964017,128.4391277,현풍읍
가로등,,,,,,,35.69601321,128.439122,현풍읍
가로등,,,,,,,35.69561739,128.4391147,현풍읍
가로등,,,,,,,35.69521879,128.4391096,현풍읍
가로등,,,,,,,35.69251513,128.4410566,현풍읍
가로등,,,,,,,35.69472617,128.4391021,현풍읍
가로등,,,,,,,35.69432693,128.4390996,현풍읍
가로등,,,,,,,35.69395753,128.4391014,현풍읍
가로등,,,,,,,35.69359154,128.439196,현풍읍
가로등,,,,,,,35.69326831,128.4394347,현풍읍
가로등,,,,,,,35.6930404,128.4397564,현풍읍
가로등,,,,,,,35.69286533,128.4401791,현풍읍
가로등,,,,,,,35.6927039,128.4405746,현풍읍
가로등,,,,,,,35.69252234,128.4410402,현풍읍
가로등,,,,,,,35.69235236,128.4414567,현풍읍
가로등,,,,,,,35.6921902,128.4418566,현풍읍
가로등,,,,,,,35.69096377,128.4444263,현풍읍
가로등,,,,,,,35.69201635,128.4422901,현풍읍
가로등,,,,,,,35.69184877,128.4427012,현풍읍
가로등,,,,,,,35.69168119,128.4431123,현풍읍
가로등,,,,,,,35.69150264,128.4435156,현풍읍
가로등,,,,,,,35.69130027,128.4438923,현풍읍
가로등,,,,,,,35.69108048,128.4442457,현풍읍
가로등,,,,,,,35.69087063,128.4445811,현풍읍
가로등,,,,,,,35.69063813,128.4449446,현풍읍
가로등,,,,,,,35.69041381,128.4453036,현풍읍
가로등,,,,,,,35.69018583,128.4456592,현풍읍
가로등,,,,,,,35.68996603,128.4460115,현풍읍
가로등,,,,,,,35.68971455,128.4464097,현풍읍
가로등,,,,,,,35.68944694,128.4467498,현풍읍
가로등,,,,,,,35.69114669,128.4446122,현풍읍
가로등,,,,,,,35.68990787,128.4465685,현풍읍
가로등,,,,,,,35.69015639,128.4461778,현풍읍
가로등,,,,,,,35.69037782,128.4458258,현풍읍
가로등,,,,,,,35.69062004,128.4454433,현풍읍
가로등,,,,,,,35.69081289,128.4451349,현풍읍
가로등,,,,,,,35.69104991,128.4447612,현풍읍
가로등,,,,,,,35.69127067,128.4444077,현풍읍
가로등,,,,,,,35.69150182,128.4440356,현풍읍
가로등,,,,,,,35.69165877,128.4437459,현풍읍
가로등,,,,,,,35.69188416,128.4432616,현풍읍
가로등,,,,,,,35.69204391,128.4428692,현풍읍
가로등,,,,,,,35.69253537,128.4416467,현풍읍
가로등,,,,,,,35.69220492,128.4424672,현풍읍
가로등,,,,,,,35.69237047,128.4420571,현풍읍
가로등,,,,,,,35.69254041,128.4416352,현풍읍
가로등,,,,,,,35.6927313,128.4411676,현풍읍
가로등,,,,,,,35.69287241,128.4408145,현풍읍
가로등,,,,,,,35.69303603,128.4404112,현풍읍
가로등,,,,,,,35.69323646,128.4399338,현풍읍
가로등,,,,,,,35.69346516,128.4396154,현풍읍
가로등,,,,,,,35.69376293,128.4394307,현풍읍
가로등,,,,,,,35.69414708,128.4393899,현풍읍
가로등,,,,,,,35.69448883,128.4393881,현풍읍
가로등,,,,,,,35.69484885,128.4393934,현풍읍
가로등,,,,,,,35.69640652,128.4394181,현풍읍
가로등,,,,,,,35.69522463,128.4394019,현풍읍
가로등,,,,,,,35.69561271,128.4394093,현풍읍
가로등,,,,,,,35.69601602,128.4394137,현풍읍
가로등,,,,,,,35.69639237,128.4394196,현풍읍
가로등,,,,,,,35.69672886,128.4394245,현풍읍
가로등,,,,,,,35.69709993,128.4394299,현풍읍
가로등,,,,,,,35.69746296,128.4394353,현풍읍
가로등,,,,,,,35.69782779,128.4394172,현풍읍
가로등,,,,,,,35.69818331,128.4393324,현풍읍
가로등,,,,,,,35.69851803,128.4391992,현풍읍
가로등,,,,,,,35.6988577,128.4390608,현풍읍
가로등,,,,,,,35.69919421,128.4389261,현풍읍
가로등,,,,,,,35.6995355,128.4387951,현풍읍
가로등,,,,,,,35.69986139,128.4387831,현풍읍
가로등,,,,,,,35.70019961,128.4389247,현풍읍
가로등,,,,,,,35.70051016,128.4391252,현풍읍
가로등,,,,,,,35.70081051,128.4393255,현풍읍
가로등,,,,,,,35.70110802,128.4395189,현풍읍
가로등,,,,,,,35.69532588,128.4427878,현풍읍
가로등,,,,,,,35.69522437,128.439717,현풍읍
가로등,,,,,,,35.69523059,128.4400724,현풍읍
가로등,,,,,,,35.69523164,128.4404003,현풍읍
가로등,,,,,,,35.69523509,128.440734,현풍읍
가로등,,,,,,,35.69523665,128.4410638,현풍읍
가로등,,,,,,,35.69523901,128.4413937,현풍읍
가로등,,,,,,,35.69524741,128.4417274,현풍읍
가로등,,,,,,,35.69526807,128.4420801,현풍읍
가로등,,,,,,,35.69528957,128.4424223,현풍읍
가로등,,,,,,,35.69532417,128.442766,현풍읍
가로등,,,,,,,35.69537535,128.4430904,현풍읍
가로등,,,,,,,35.69543757,128.4434015,현풍읍
가로등,,,,,,,35.69551585,128.4437106,현풍읍
가로등,,,,,,,35.69559585,128.4440233,현풍읍
가로등,,,,,,,35.69568007,128.4443493,현풍읍
가로등,,,,,,,35.69576194,128.4446717,현풍읍
가로등,,,,,,,35.6964203,128.4455258,현풍읍
가로등,,,,,,,35.69678914,128.4487026,현풍읍
가로등,,,,,,,35.69677871,128.4484588,현풍읍
가로등,,,,,,,35.69676177,128.4481307,현풍읍
가로등,,,,,,,35.69674418,128.4477968,현풍읍
가로등,,,,,,,35.69672684,128.4474899,현풍읍
가로등,,,,,,,35.69670441,128.4471655,현풍읍
가로등,,,,,,,35.69667357,128.4468372,현풍읍
가로등,,,,,,,35.6966203,128.446513,현풍읍
가로등,,,,,,,35.69656322,128.4461897,현풍읍
가로등,,,,,,,35.69649561,128.4458736,현풍읍
가로등,,,,,,,35.69642413,128.4455514,현풍읍
가로등,,,,,,,35.69635841,128.4452514,현풍읍
가로등,,,,,,,35.69629449,128.4449555,현풍읍
가로등,,,,,,,35.69690516,128.4503523,현풍읍
가로등,,,,,,,35.69693875,128.4505398,현풍읍
가로등,,,,,,,35.69691001,128.4503812,현풍읍
가로등,,,,,,,35.69686604,128.4500543,현풍읍
가로등,,,,,,,35.69684517,128.4497235,현풍읍
가로등,,,,,,,35.69682861,128.449397,현풍읍
가로등,,,,,,,35.69681064,128.4490605,현풍읍
가로등,,,,,,,35.80164615,128.6225204,가창면
가로등,,,,,,,35.80459119,128.6231373,가창면
가로등,,,,,,,35.80425598,128.6227397,가창면
가로등,,,,,,,35.8040222,128.6224077,가창면
가로등,,,,,,,35.80381037,128.6221908,가창면
가로등,,,,,,,35.80362868,128.6220986,가창면
가로등,,,,,,,35.80312852,128.6220691,가창면
가로등,,,,,,,35.80256927,128.6222196,가창면
가로등,,,,,,,35.80223912,128.6223283,가창면
가로등,,,,,,,35.80184053,128.6223601,가창면
가로등,,,,,,,35.80163294,128.6225142,가창면
가로등,,,,,,,35.80207572,128.6225309,가창면
가로등,,,,,,,35.80252885,128.6224188,가창면
가로등,,,,,,,35.8029134,128.6222937,가창면
가로등,,,,,,,35.80337551,128.6222034,가창면
가로등,,,,,,,35.80379316,128.6223751,가창면
가로등,,,,,,,35.80410463,128.6227666,가창면
가로등,,,,,,,35.80438624,128.6231657,가창면
가로등,,,,,,,35.80478943,128.6232679,가창면
가로등,,,,,,,35.80547998,128.6233772,파동
가로등,,,,,,,35.80524872,128.623435,파동
가로등,,,,,,,35.80499704,128.6233615,파동
가로등,,,,,,,35.80477465,128.6232638,가창면
가로등,,,,,,,35.80474099,128.6234602,가창면
가로등,,,,,,,35.80498092,128.6235526,파동
가로등,,,,,,,35.80522354,128.623625,파동
가로등,,,,,,,35.80545453,128.6235976,파동
